Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x4485g,female,22,German,Running,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x1763f,male,24,Dutch,Rugby,59,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x4259b,male,28,Dutch,Golf,65,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,D,FALSE
x8297f,male,26,German,Tennis,63,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,D,FALSE
x2425f,male,26,Belgian,Football,60,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x9823c,male,24,Dutch,Football,57,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x6058g,female,25,Dutch,Football,63,TRUE,FALSE,TRUE,FALSE,3,FALSE,master,D,FALSE
x8394g,male,30,Dutch,Rugby,66,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,D,TRUE
x8852a,male,25,Belgian,Rugby,60,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x8953c,male,26,Dutch,Cricket,64,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x6484c,male,32,Dutch,Swimming,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,D,FALSE
x5612g,female,22,German,Swimming,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x5035a,female,25,Dutch,Chess,63,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,D,FALSE
x7373a,female,30,Dutch,Rugby,59,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x6294c,female,26,Dutch,Running,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x4996c,female,32,Dutch,Swimming,53,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,D,FALSE
x9789a,male,24,Dutch,Tennis,56,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x8583a,female,28,Dutch,Running,59,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x4100c,female,27,Dutch,Swimming,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x6097d,female,27,Dutch,Cricket,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x5831f,female,27,Dutch,Football,50,TRUE,FALSE,TRUE,FALSE,2,FALSE,bachelor,D,FALSE
x4252c,female,28,Dutch,Chess,69,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,D,FALSE
x1752a,male,21,Dutch,Swimming,71,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,D,TRUE
x2788d,male,30,Dutch,Rugby,60,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x4621c,female,28,Dutch,Running,64,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,D,FALSE
x5129b,male,25,German,Tennis,56,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x4371g,female,21,Dutch,Chess,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x8883f,female,26,Dutch,Running,55,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x1368g,female,24,Dutch,Football,62,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x7352d,male,25,Dutch,Chess,66,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,D,FALSE
x4536a,female,25,Dutch,Running,65,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,TRUE
x8326b,male,24,Dutch,Swimming,64,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x8426b,male,26,Dutch,Football,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x2494a,male,26,Belgian,Rugby,61,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x1822c,male,24,Belgian,Football,49,TRUE,FALSE,TRUE,FALSE,2,FALSE,master,D,FALSE
x7344g,female,25,Dutch,Running,63,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x1748d,male,26,Dutch,Rugby,59,FALSE,FALSE,TRUE,TRUE,2,FALSE,phd,D,FALSE
x8720d,male,26,Dutch,Golf,56,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x6920e,male,28,Dutch,Cricket,54,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x6362a,male,27,Dutch,Football,50,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x8139b,male,26,Dutch,Rugby,55,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x4446c,male,24,Dutch,Cricket,64,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x1624a,male,25,German,Rugby,68,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,D,TRUE
x9768d,female,27,German,Swimming,63,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x6625c,male,32,Dutch,Football,50,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,D,FALSE
x4894f,male,29,Dutch,Rugby,52,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,D,FALSE
x6441a,male,30,Dutch,Football,62,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x4872a,male,29,Dutch,Football,68,FALSE,FALSE,FALSE,FALSE,2,TRUE,master,D,TRUE
x3084c,female,22,Dutch,Chess,72,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,D,TRUE
x3753a,male,28,Dutch,Football,67,TRUE,FALSE,FALSE,TRUE,2,TRUE,bachelor,D,FALSE
x4584g,male,23,Dutch,Football,65,FALSE,FALSE,TRUE,FALSE,1,TRUE,bachelor,D,TRUE
x5794e,other,26,Dutch,Rugby,60,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x4738g,female,21,Dutch,Running,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x6916d,female,23,Dutch,Swimming,70,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,D,TRUE
x8370a,male,24,Dutch,Tennis,68,TRUE,FALSE,FALSE,FALSE,2,TRUE,bachelor,D,TRUE
x6306f,male,29,Dutch,Cricket,56,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x9792g,male,28,Dutch,Swimming,53,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x1172f,male,30,Dutch,Football,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x8878f,female,25,Dutch,Swimming,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x9392b,male,26,German,Rugby,63,FALSE,FALSE,TRUE,FALSE,1,TRUE,bachelor,D,FALSE
x3652a,male,21,Dutch,Tennis,68,TRUE,TRUE,FALSE,TRUE,2,TRUE,master,D,FALSE
x6929e,other,29,Dutch,Rugby,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,D,FALSE
x1622b,male,29,Dutch,Golf,59,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,D,FALSE
x4347c,male,28,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x8302g,female,23,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x9939d,female,24,Dutch,Football,64,TRUE,TRUE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x4116f,female,21,Dutch,Swimming,64,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,D,FALSE
x2905c,male,31,Dutch,Swimming,57,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,D,FALSE
x7752d,female,26,Dutch,Football,68,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,D,FALSE
x6835f,female,24,German,Swimming,68,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,D,FALSE
x8019a,female,30,Dutch,Rugby,55,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x6141f,female,28,Dutch,Chess,75,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,D,TRUE
x7148f,male,25,Dutch,Football,62,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x8058d,male,30,German,Swimming,67,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,D,TRUE
x7316d,female,23,Dutch,Swimming,75,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,D,TRUE
x7625c,male,32,Belgian,Rugby,62,FALSE,TRUE,TRUE,FALSE,0,TRUE,bachelor,D,FALSE
x8326d,female,23,Dutch,Chess,74,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,D,TRUE
x2343b,male,29,Dutch,Rugby,66,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,D,FALSE
x1881c,male,29,German,Rugby,60,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x7490f,female,28,Belgian,Chess,64,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,FALSE
x7923e,male,29,Dutch,Cricket,65,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,TRUE
x8420e,male,21,Dutch,Football,69,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,D,TRUE
x6541f,female,22,German,Chess,64,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x6240d,female,31,Dutch,Golf,73,FALSE,FALSE,TRUE,FALSE,2,TRUE,phd,D,TRUE
x4968c,male,29,Dutch,Football,58,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x7096g,male,28,Dutch,Running,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x9955e,male,23,Dutch,Cricket,63,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x4230e,male,27,Dutch,Rugby,62,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x4706a,male,28,Dutch,Rugby,65,FALSE,TRUE,TRUE,FALSE,2,TRUE,master,D,TRUE
x8575g,male,30,Dutch,Rugby,57,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x8509d,male,29,Dutch,Golf,59,FALSE,FALSE,TRUE,FALSE,0,FALSE,phd,D,FALSE
x5031b,female,26,Dutch,Chess,65,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,D,FALSE
x9930f,male,21,Dutch,Football,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x7103d,female,32,Dutch,Golf,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x3847e,female,27,Dutch,Football,63,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,D,FALSE
x7585f,female,27,Dutch,Chess,73,FALSE,TRUE,TRUE,FALSE,1,TRUE,phd,D,TRUE
x7537a,female,22,Dutch,Chess,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x7487c,female,22,Dutch,Football,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x9142e,male,28,Dutch,Rugby,63,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,D,FALSE
x7164g,female,29,German,Football,65,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,D,TRUE
x4897g,male,28,Dutch,Cricket,54,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,D,FALSE
x3124f,male,26,Dutch,Tennis,62,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x4337d,female,25,Dutch,Chess,55,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x8643d,male,29,German,Rugby,60,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x8978a,female,21,Belgian,Golf,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x4608f,female,27,Dutch,Football,55,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,D,FALSE
x9387g,male,25,Belgian,Rugby,59,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x5855g,female,24,German,Chess,66,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,D,TRUE
x6111g,female,22,Dutch,Swimming,58,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x1582a,female,27,German,Rugby,67,FALSE,FALSE,TRUE,FALSE,1,TRUE,phd,D,TRUE
x7640d,female,29,Dutch,Football,63,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x9028c,male,28,Dutch,Chess,69,FALSE,TRUE,FALSE,FALSE,0,TRUE,phd,D,FALSE
x2411e,female,28,Dutch,Chess,66,TRUE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x8506d,female,21,Dutch,Tennis,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x3680c,male,31,Dutch,Cricket,61,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,D,FALSE
x4226d,male,27,Dutch,Rugby,54,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,D,FALSE
x9075e,male,22,Dutch,Football,67,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,D,TRUE
x4087e,female,26,Dutch,Tennis,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,D,TRUE
x2900d,female,24,Dutch,Football,65,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,D,TRUE
x1190b,male,25,Dutch,Football,53,TRUE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x2537a,male,25,Dutch,Rugby,55,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x5626d,female,28,Dutch,Rugby,60,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x8632d,female,30,Dutch,Rugby,63,FALSE,TRUE,FALSE,FALSE,0,TRUE,phd,D,FALSE
x5899a,female,26,Dutch,Chess,65,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,D,TRUE
x5799b,male,24,Dutch,Football,57,FALSE,FALSE,TRUE,FALSE,2,FALSE,bachelor,D,FALSE
x2915f,male,26,Dutch,Football,56,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x3921c,male,30,Dutch,Rugby,53,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x9999d,female,28,Dutch,Running,60,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x7374c,male,23,Dutch,Swimming,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x2567b,female,28,Dutch,Football,61,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,D,FALSE
x6958a,male,26,Dutch,Football,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x4178f,other,26,Belgian,Running,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x6933b,male,25,Dutch,Football,58,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x3315e,male,32,Dutch,Rugby,56,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x7661a,male,26,Dutch,Cricket,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x2326b,male,28,Dutch,Football,55,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,D,FALSE
x6362b,male,30,Dutch,Football,54,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x6423a,male,25,Dutch,Tennis,65,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,D,TRUE
x2097e,male,24,Belgian,Football,59,FALSE,TRUE,FALSE,TRUE,1,FALSE,bachelor,D,FALSE
x7290c,female,27,Dutch,Football,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x2159f,female,30,Dutch,Football,60,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x9738a,male,22,Dutch,Cricket,64,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,D,FALSE
x1142c,male,26,German,Football,58,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x3065c,male,25,Dutch,Rugby,55,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x6029d,male,24,Dutch,Football,52,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x1874c,male,27,Dutch,Tennis,62,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,D,FALSE
x4685f,female,23,Dutch,Chess,61,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,D,FALSE
x5886c,male,28,Dutch,Rugby,55,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x2827e,male,30,German,Cricket,70,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,D,FALSE
x4236c,male,27,Dutch,Cricket,63,FALSE,FALSE,TRUE,FALSE,1,FALSE,bachelor,D,FALSE
x5653f,male,28,Belgian,Rugby,64,FALSE,TRUE,TRUE,FALSE,2,TRUE,master,D,FALSE
x3808f,male,25,Dutch,Rugby,50,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x3073c,male,26,Dutch,Football,49,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x1668f,female,27,German,Rugby,55,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x8418d,male,26,Dutch,Football,49,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x7604a,male,30,Dutch,Football,62,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,D,FALSE
x4072d,female,27,Dutch,Running,73,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x9877b,female,25,German,Cricket,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x3503f,female,23,Dutch,Running,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x2581f,male,21,Dutch,Swimming,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x1759c,male,27,Dutch,Golf,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,D,FALSE
x5975c,male,29,Dutch,Rugby,61,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x9183e,male,30,Dutch,Football,64,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x6056f,female,32,Belgian,Cricket,69,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,D,TRUE
x2179d,male,27,Dutch,Cricket,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x1137e,female,28,Dutch,Football,68,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,D,TRUE
x5449c,female,22,Dutch,Running,61,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x7097g,female,26,German,Golf,64,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,D,FALSE
x1340f,female,21,Dutch,Football,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x6024g,male,28,Dutch,Cricket,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,D,TRUE
x5785c,female,32,Dutch,Football,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x6601a,female,26,Dutch,Cricket,66,FALSE,TRUE,FALSE,TRUE,2,TRUE,bachelor,D,FALSE
x2372f,male,25,Dutch,Rugby,51,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x2848f,male,26,Dutch,Rugby,51,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x8326a,male,21,Dutch,Football,63,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x9887b,male,26,Dutch,Rugby,55,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,D,FALSE
x1125c,male,24,Dutch,Rugby,62,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x6563a,female,27,Dutch,Golf,63,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,D,FALSE
x3023f,male,22,Belgian,Tennis,75,TRUE,TRUE,FALSE,TRUE,2,TRUE,master,D,TRUE
x4042g,female,28,Dutch,Running,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x9335e,female,22,Dutch,Swimming,61,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x9664c,female,28,Dutch,Swimming,69,FALSE,TRUE,TRUE,FALSE,0,TRUE,phd,D,FALSE
x6636f,male,24,German,Swimming,56,TRUE,FALSE,TRUE,TRUE,2,FALSE,phd,D,FALSE
x2609c,male,28,Dutch,Football,58,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x4815g,male,28,Dutch,Football,66,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,D,TRUE
x9092f,male,29,German,Rugby,52,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x6550g,female,22,Belgian,Running,71,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x4003f,male,24,Belgian,Running,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x8292e,male,27,Dutch,Swimming,59,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,D,FALSE
x9325a,male,25,Dutch,Rugby,64,TRUE,FALSE,TRUE,TRUE,2,FALSE,master,D,FALSE
x9073b,male,28,Dutch,Football,58,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x5934d,male,23,Dutch,Golf,63,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,D,FALSE
x3577c,male,23,Dutch,Swimming,65,FALSE,FALSE,FALSE,TRUE,2,TRUE,bachelor,D,FALSE
x4886e,male,25,Dutch,Tennis,62,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,D,FALSE
x2035d,female,28,Dutch,Chess,74,FALSE,TRUE,TRUE,FALSE,0,TRUE,phd,D,FALSE
x2663d,female,30,Dutch,Cricket,55,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,D,FALSE
x5999d,female,24,Dutch,Tennis,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x1748f,other,27,Dutch,Running,61,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x5113e,male,30,Dutch,Rugby,56,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x3688g,male,23,Dutch,Swimming,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x6000b,female,30,Dutch,Golf,64,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,D,FALSE
x4795d,male,30,German,Tennis,52,TRUE,FALSE,FALSE,FALSE,3,FALSE,bachelor,D,FALSE
x3595e,female,24,Dutch,Chess,64,FALSE,TRUE,FALSE,FALSE,2,FALSE,master,D,FALSE
x3929c,male,25,Dutch,Tennis,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x4617c,female,23,German,Running,73,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,D,FALSE
x3454d,male,21,Dutch,Golf,66,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,D,TRUE
x8892e,female,27,Dutch,Chess,63,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x5950c,female,25,German,Running,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x9768b,female,32,Dutch,Cricket,63,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x6110b,female,25,Dutch,Chess,66,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,D,TRUE
x3191f,female,30,Dutch,Football,58,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x7579a,male,27,Belgian,Swimming,50,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x5211e,female,28,Dutch,Golf,57,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x2868e,male,30,Dutch,Cricket,67,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,D,FALSE
x6002c,male,27,Dutch,Golf,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,D,FALSE
x6369f,female,26,Dutch,Football,68,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,D,TRUE
x9557b,female,24,Dutch,Football,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,D,TRUE
x8318f,male,29,Dutch,Rugby,57,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x9944f,male,23,Dutch,Cricket,75,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,D,TRUE
x3193b,female,26,Dutch,Tennis,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x4089f,female,32,German,Rugby,56,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x4248b,male,26,Dutch,Swimming,54,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,D,FALSE
x2937b,female,23,Dutch,Football,72,FALSE,TRUE,FALSE,TRUE,2,TRUE,bachelor,D,TRUE
x3711b,male,25,Dutch,Football,55,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,D,FALSE
x6338c,male,27,Dutch,Rugby,62,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,D,FALSE
x5689b,female,21,Belgian,Running,61,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x1454g,female,30,Dutch,Swimming,65,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,TRUE
x4277d,female,22,Dutch,Golf,69,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,D,FALSE
x4358b,male,27,Dutch,Swimming,63,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,D,FALSE
x8182a,male,28,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,D,FALSE
x2455d,female,27,Dutch,Rugby,57,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,D,FALSE
x5924e,male,24,Dutch,Running,69,FALSE,FALSE,FALSE,TRUE,2,TRUE,master,D,TRUE
x2444e,male,27,Belgian,Football,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
x7672a,female,27,Dutch,Chess,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x4071d,female,32,Dutch,Rugby,64,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,D,FALSE
x6366b,male,30,German,Rugby,49,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,D,FALSE
x6523g,female,25,Dutch,Chess,63,FALSE,TRUE,FALSE,FALSE,1,FALSE,master,D,FALSE
x1689c,female,24,Dutch,Golf,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,D,TRUE
x1893d,male,25,Dutch,Cricket,74,FALSE,TRUE,FALSE,TRUE,2,TRUE,bachelor,D,TRUE
x3920b,male,29,Dutch,Cricket,67,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,D,TRUE
x2396d,female,28,Dutch,Rugby,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,D,FALSE
x6249c,female,24,Dutch,Golf,57,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,D,FALSE
